tshirt,positive_pant
133416182,133348387
52366858,57813148
143498589,140629394
130669781,129527519
192924302,195502889
70615748,83963203
170132645,176847060
195450457,208382837
93886265,104683245
159883503,42554390
203935986,215460370
160196925,171303298
53644863,38027284
179730915,201982343
156874378,154924608
148720012,145877602
199525178,200977517
131325162,130351006
205367754,194326867
124529385,131980009
187174894,179681432
151493450,152411138
181199636,122840663
134482484,134806226
176958266,178380500
161922186,147406662
215298897,212432547
163544549,149858429
212773835,213404725
59129052,57524802
178374890,188807437
108624524,103524067
212777074,213153924
121351387,124376389
142720402,147511456
163637290,219353278
146616374,146413151
76859307,61063249
150826243,87005004
136610263,156194802
188764590,161786977
106237538,109083902
111562716,112945528
60584320,77055504
49558933,48297898
53483522,16555681
140635497,174979397
155642883,159577969
209106655,199268296
167886274,174488534
144255015,174118544
30246571,17845050
75920253,65450394
78398521,78947253
138734530,160211256
140984897,135695538
202877519,193875671
192763156,183151148
142995807,101701117
173530292,173407276
179993900,215746114
194663152,181163722
204279965,202758890
178870740,178443488
158100377,177724488
157191287,136931638
189555991,170074149
135799874,84797656
138876663,170552182
109261239,96673879
153181009,104609315
189929048,195401702
126842455,126040240
76498738,77529889
128324400,83358142
201498758,206904294
195715455,195858003
145384346,146243566
139626558,127037148
81807308,98687652
191393565,197927471
161278574,186706259
194508112,189572751
125836732,127930523
174474976,162633273
197063357,189165180
131325644,124609531
129508499,132240709
152052783,146598429
94730594,6363933
205181483,141269735
126389360,116332157
212165139,199723857
101677646,53499082
144344884,146380371
151875270,154397958
139919179,134988268
60854132,51285135
91079427,100712448
195693055,192701003
162830831,179205301
35086801,69705635
133934073,146161489
94314675,95997696
20097638,24012182
94206844,91200005
69691083,87852391
106161226,107171059
85932963,90264175
212173628,195490560
113583482,120012669
129240110,46408320
191234891,182542203
107793048,20286652
172404056,174662809
117983891,156903966
110586991,103478933
171877261,151539200
117516166,118506956
206980642,205962115
5589693,52913232
115808504,113646432
53083372,34082028
153322062,154756928
124922459,123898428
105118984,108105818
188383935,185296420
199936890,202344083
184583922,180658418
157476498,164936619
172539992,154218824
99617603,106282085
167563542,117654150
142718540,157960029
181785009,180620024
114618167,112084731
160016429,125152310
164744476,167702016
117325969,115146729
54297456,49399990
48716340,55947387
159282442,165039347
90336073,95282874
217146044,208178722
170486660,172503267
75578614,80142983
56940698,61264589
193318701,202344083
142006075,113577231
161716177,172528770
103534801,158803030
190345331,190239310
118049788,121679795
94920935,27505878
130297358,76591067
152137814,151494066
87244935,153004320
176099241,194660435
148473546,139421189
182238402,176731843
175050979,128040563
213368681,192718137
76353218,67492191
184389196,161349525
52599349,77529452
204658906,103478933
170491265,109535937
188594016,171869675
202167791,200252850
98420798,104069062
148475980,152148367
139880306,97514158
170547674,172192313
119047912,119694622
186951961,115471734
153144062,200977517
187519718,194421658
77929038,86000234
111698602,152644184
76132075,51654462
76145368,88045809
147027565,128097782
89438001,91045389
74561332,127949962
150531033,109406482
53020033,52475767
148594936,144430305
178046130,137472725
35907049,17356654
117409633,112923529
199419578,178821333
92335268,91381985
67474419,67768575
172318461,176578546
7030614,79936211
75592751,60736310
127626455,132332610
66814803,102274547
65068770,60566492
160034998,154732437
188016405,183612626
163021285,159023901
146852691,129309181
185753448,190827862
75497368,74320007
119416399,123319232
37825998,93778114
185842819,177865881
131351978,128188619
153219871,161425060
172312856,170747507
132706810,126436092
59494493,81669406
115097297,98787778
158828329,159577969
195572052,191204781
115810971,110720612
170141533,161516875
158143158,105083585
202697685,202400577
181693921,196173127
190950882,127205701
105712278,109878792
91643365,92581795
198514805,178802848
151493450,137747936
153715276,129952194
176767541,175688979
66726917,66945001
172482439,165577263
154774031,155697558
99894456,100888847
122292474,126771321
103534801,154395089
161413985,128244153
186392494,188682789
110720829,106792653
160205568,156085178
181611043,192405348
201941579,172947869
129737728,153876637
115810971,104498993
20856065,21874340
122696848,108174395
119234963,124756131
89812830,9559794
150719945,156525138
187302562,165794062
191234891,132121666
107822279,109587881
155755214,165590299
70477149,63436061
41074859,48671590
97732563,97707839
160034794,160469626
74662660,148570336
181725587,205806501
214334988,184097498
180709285,167065041
206302215,205263871
214070815,211453727
103600645,93384068
77050467,75047964
120017576,127894146
144995413,63357437
124249452,165697927
99749054,106273219
187075447,182653339
182095692,184234228
160174137,144840467
186049937,192763527
208672965,181436915
42940056,106806428
110180305,125639216
203907408,203516847
61365032,59583100
111739413,109546219
219697233,140467282
183017169,193505874
149538068,150967968
180402911,175920742
139427138,124967992
103271903,100424521
181686807,153771501
114847321,137427283
195347264,195044348
197974671,195617744
112033031,120781592
189545630,178559942
117454273,116152823
108428717,114530077
81549655,83305730
97781397,90543388
109094564,71346116
195568976,206262260
87268189,85096798
146578886,15282595
66936498,61587269
181267702,150894162
178919638,161262006
93413141,87301787
202156348,150893629
162129100,133508190
73422828,74144357
178836243,170210661
195036731,171079774
177277656,146869198
86250098,88281073
60084197,70107812
133360991,145121212
63338420,105019218
177730490,131052835
194035769,178141183
40840769,45368782
127114448,142953521
21508392,25484737
62020604,63108981
190864231,188877684
146566930,45887560
148177753,160608991
185392797,160386226
148869416,145309855
206655069,202636418
64114996,76356457
207839985,209139561
98414831,97684365
183023390,150526427
67275397,134822843
152158326,202636418
216519969,167412709
169967535,199918613
167344514,200031973
146335578,189640513
74286018,50330568
141808514,169372472
76710772,97135321
192510215,219623581
36729507,101563679
97815408,47392463
184274457,199946430
206545490,169594848
148184208,149822220
140750183,142456610
45744648,49487100
170587993,167675611
151990024,148230997
75550386,80240060
139986035,139557584
143371459,99932834
154725117,145698843
113103132,106740940
179003172,178444973
197225509,205327390
206303535,202400577
111991303,105769162
195385302,189957572
113629384,102144058
87772078,81140812
164557923,144316203
91089593,128452245
173598397,164788309
99098018,99140527
86876535,102413755
62148149,110215335
26790486,27879055
178462723,106440605
173598397,183975484
96843708,132821362
147297726,153781669
163806625,160924417
163441612,160518929
126838321,129912810
193172889,190829535
211555519,207123955
185056751,175008318
141480018,156291742
56917189,52417500
186499634,170492226
194497433,203721288
74309570,76069059
196448248,76591067
166251197,164950658
108463754,140062453
174785785,196591948
165161512,102413183
157938843,128450435
209150148,209485419
74089757,65018806
39195487,33716567
193140899,188607234
42358431,14873216
212060590,194528556
146164113,209175133
144816678,103014103
149791287,145522677
188970674,189747472
150776381,150900337
186523054,178931571
165992288,163787819
136739794,132811398
163214850,160007335
212356343,210571980
191949037,200196081
119676847,121430910
77454076,61588026
9406537,21119666
198228318,183707022
179896240,171258412
125977548,61978730
194134517,171970324
179373361,160809447
183417391,187752465
103394173,105459290
217271798,217843772
122337106,139426799
148578085,158071597
185537338,191649158
24525090,19810263
61540664,86220771
166880213,168685508
162122094,164129269
112607179,197135648
13783722,48304560
202598539,194383787
162256823,161073904
148475980,138889015
180486591,180595815
193658588,184014742
104731146,104723159
150826243,148453076
184479097,96954859
134000989,145622923
84411774,57102937
139061760,137835537
170621544,166289087
159867925,153829026
195696207,195515381
91926484,94863878
154973925,127627289
101543093,100862145
149691186,149552251
86726626,10454997
173966056,172637886
212225747,207106186
172480330,170212145
170204988,168441401
200542266,193026476
126291994,69897012
105055884,116221512
148034573,146805418
139626558,153050647
140236847,139844158
87876674,90694730
49606818,44241096
164118453,172070673
196800786,197306482
163795255,176183365
183118300,174458797
157895122,27520952
84411743,75620588
196466655,142233961
191981742,194576816
181774305,170072312
195129893,190422133
107690919,110179356
154539185,158469915
89358120,77905476
202510824,194507106
152220078,149243346
145646646,144276538
134983663,134318454
73436148,73611746
195527805,195661942
135015742,138561989
68593308,140395723
150378001,157842570
80086428,101682400
93012794,100637512
93705447,70056315
120374661,158762030
95135082,106933367
70616529,49375858
127175370,107891166
121910077,126410647
171608447,166255183
57232391,67380582
190323502,174003052
180363186,154148572
121634816,121851612
137241188,132128441
57388061,50330568
104905529,144011663
193834161,192662162
195833751,100283176
177029438,176228625
198894922,205991534
193704629,192763527
163717220,162785180
179350547,160052121
170842480,205649855
116433549,178342970
218448176,217178164
154807603,152515784
126843063,134681962
177587656,166334337
176646033,168357364
98112150,111775136
18221694,18361712
161217037,161425425
214405197,178818598
111899774,112190157
140685706,191541677
210035008,129932796
150832005,147993451
204524428,196974937
162396441,192401744
161202791,152047559
150523168,81669406
174472603,176849111
46542514,60933615
51226615,78813857
115097297,85184184
135313791,136378778
173761698,172324030
185233964,169734561
182002530,179625487
147104069,206550233
51920651,73551111
61539674,87901552
154004280,130519666
57987397,56844161
133218465,142282149
192903194,195070550
147854322,147838018
195789974,185049185
91321775,88048060
20594967,25484737
146806614,146367553
79628909,74892936
89438867,100468083
78515771,10858977
143638754,166273830
65263364,69171667
50471683,49876644
63498528,60815333
126269307,135191801
139418302,140042734
182315620,153620099
64615525,67380122
201345548,195997805
181354175,183050055
209485452,205757826
103271903,105174076
133650034,138017153
166562080,179659968
209616332,207560763
87909044,220335417
188573623,165431392
208268087,91093288
150967000,135627996
145803482,129522072
105060421,71263909
166642113,163632542
